[start] episodes=300
Episode 289/300, BossReward: 688.90, EnemyReward: 61.10, eps(B):0.01, eps(E):0.01
Episode 290/300, BossReward: 677.60, EnemyReward: 77.70, eps(B):0.01, eps(E):0.01
Episode 291/300, BossReward: 700.10, EnemyReward: 44.00, eps(B):0.01, eps(E):0.01
Episode 292/300, BossReward: 615.10, EnemyReward: 172.80, eps(B):0.01, eps(E):0.01
Episode 293/300, BossReward: 645.80, EnemyReward: 125.50, eps(B):0.01, eps(E):0.01
Episode 294/300, BossReward: 673.20, EnemyReward: 133.55, eps(B):0.01, eps(E):0.01
Episode 295/300, BossReward: -300.00, EnemyReward: 619.00, eps(B):0.01, eps(E):0.01
Episode 296/300, BossReward: -400.00, EnemyReward: 568.75, eps(B):0.01, eps(E):0.01
Episode 297/300, BossReward: 695.50, EnemyReward: 200.65, eps(B):0.01, eps(E):0.01
Episode 298/300, BossReward: 473.30, EnemyReward: 434.00, eps(B):0.01, eps(E):0.01
Episode 299/300, BossReward: 697.90, EnemyReward: 47.20, eps(B):0.01, eps(E):0.01
Episode 300/300, BossReward: 401.80, EnemyReward: 491.25, eps(B):0.01, eps(E):0.01
